timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1732017600,Nov 19 2024 - 12:00pm,complete,55970,Indonesia,Saudi Arabia,Rustam Lutfullin,6,1.46,1.73,1.40,1.67,2,0,2,1,1,0,"32,57","",4,12,4,1,3,0,1,4,1,2,13,23,6,3,7,20,15,4,23,77,1.64,1.10,1.37,2.14,2.58,37,79,45,24,12,54,75,32,65,11.47,4.04,4.54,3.33,1.91,1.36,2.20,3.75,6.76,1.91,1.75,Patriot Chandrabhaga Stadium
1732017600,Nov 19 2024 - 12:00pm,complete,45336,China,Japan,Muhammad Taqi Aljaafari bin Jahari,6,1.27,2.82,1.06,2.56,1,3,4,2,0,2,"48","45'6,54,39",2,6,3,0,1,0,2,1,0,1,8,11,3,5,5,6,17,10,32,68,0.80,1.35,0.88,1.50,3.64,37,87,73,50,37,64,82,55,91,10.25,2.81,17.00,7.50,1.13,1.11,1.44,2.25,3.99,2.47,1.55,N/A
1732024800,Nov 19 2024 - 2:00pm,complete,10021,Kyrgyzstan,Iran,Ning Ma,6,1.27,2.45,1.19,2.31,2,3,5,2,0,2,"51,64","76,12,33",3,3,2,0,1,0,1,1,1,0,8,14,3,5,5,9,8,13,39,61,1.19,1.89,1.13,1.67,3.00,46,64,50,46,32,50,82,46,64,6.67,3.00,11.00,5.50,1.20,1.21,1.65,2.55,4.00,2.36,1.65,Stadion im. Dolena Omurzakova
1732024800,Nov 19 2024 - 2:00pm,complete,2405,Palestine,South Korea,Yusuke Araki,6,0.91,2.64,1.13,2.38,1,1,2,2,1,1,"12","16",2,8,4,0,0,0,0,4,0,0,6,16,2,6,4,10,16,6,26,74,1.32,1.38,0.75,1.98,2.64,27,59,50,41,23,36,69,46,73,9.16,2.91,10.50,5.80,1.23,1.19,1.66,2.62,5.09,2.15,1.67,King Abdullah International Stadium
1732032000,Nov 19 2024 - 4:00pm,complete,26377,Oman,Iraq,Omar Mohamed Al Ali,6,1.73,2.36,1.50,2.05,0,1,1,1,0,1,"","36",4,3,1,0,3,0,1,0,1,2,9,5,3,3,6,2,8,26,58,42,1.36,1.02,1.15,0.88,2.41,23,59,41,32,14,23,64,45,78,8.83,2.63,2.60,2.97,2.88,1.71,3.00,5.80,11.00,2.42,1.52,Sultan Qaboos Sport Complex
1732032000,Nov 19 2024 - 4:00pm,complete,13825,UAE,Qatar,Khalid Saleh,6,2.09,2.09,1.75,1.83,5,0,5,3,3,0,"73,4,56,45,45'5","",0,2,4,0,3,0,2,2,1,2,9,9,6,0,3,9,21,19,32,68,1.26,1.74,1.16,0.96,3.28,55,87,73,41,14,41,78,59,78,10.55,3.27,2.75,3.15,2.73,1.25,1.94,3.05,6.50,1.67,2.14,Al-Nahyan Stadium
1732040100,Nov 19 2024 - 6:15pm,complete,6873,Bahrain,Australia,Hyung-Jin Ko,6,1.45,2.18,1.06,2.31,2,2,4,1,0,1,"77,75","90'6,1",2,6,1,0,1,0,0,1,0,1,8,8,3,4,5,4,9,10,41,59,1.31,1.09,0.99,1.05,2.46,18,64,36,32,23,32,64,36,69,8.83,4.09,6.00,3.05,1.73,1.42,3.25,4.33,6.69,2.91,1.63,N/A
1732040100,Nov 19 2024 - 6:15pm,complete,29400,Kuwait,Jordan,Muhammad Nazmi bin Nasaruddin,6,0.91,1.91,0.75,1.81,1,1,2,1,0,1,"68","21",3,11,1,0,1,0,1,0,0,1,10,11,5,4,5,7,4,10,49,51,0.77,1.48,1.30,1.62,2.64,36,78,55,32,5,36,59,50,78,6.83,3.18,5.25,3.40,1.60,1.48,2.20,4.62,9.50,2.36,1.67,Jaber Al-Ahmad International Stadium
1742461800,Mar 20 2025 - 9:10am,complete,35241,Australia,Indonesia,Adham Mohammad Tumah Makhadmeh,7,2.08,1.57,2.31,1.40,5,1,6,3,3,0,"34,18,20,61,90","78",5,7,0,0,0,0,0,0,0,0,9,11,7,4,2,7,11,13,40,60,1.08,1.59,1.15,1.30,2.91,31,77,46,39,23,41,73,47,81,10.70,4.50,1.53,3.99,5.50,1.20,1.75,2.85,5.25,1.94,1.93,N/A
1742466900,Mar 20 2025 - 10:35am,complete,58137,Japan,Bahrain,Abdulrahman Ibrahim Al Jassim,7,2.83,1.42,2.56,1.06,2,0,2,0,0,0,"66,87","",8,1,1,0,1,0,0,1,1,0,12,7,4,2,8,5,18,5,61,39,1.39,1.23,1.35,0.81,3.21,21,80,59,50,34,46,75,54,75,10.17,2.34,1.12,8.50,17.00,1.11,1.40,1.93,3.30,2.95,1.33,National Olympic Stadium
1742468400,Mar 20 2025 - 11:00am,complete,35212,South Korea,Oman,Alireza Faghani,7,2.50,1.58,2.38,1.50,1,1,2,1,1,0,"41","80",3,4,0,0,2,0,0,0,0,2,11,5,3,2,8,3,9,10,63,37,1.53,1.31,1.29,0.61,2.75,30,75,50,34,13,34,79,46,83,10.59,2.25,1.18,6.00,12.00,1.15,1.55,2.34,3.97,2.10,1.65,Goyang Stadium
1742486400,Mar 20 2025 - 4:00pm,complete,32458,Uzbekistan,Kyrgyzstan,Yusuke Araki,7,2.25,1.17,2.19,1.19,1,0,1,1,1,0,"40","",12,0,4,0,1,1,1,3,2,0,26,1,9,0,17,1,13,10,74,26,1.80,1.18,2.91,0.14,2.88,50,67,50,42,25,42,75,42,71,7.90,2.50,1.14,6.51,13.00,1.14,1.60,2.63,3.70,2.15,1.55,Milliy Stadion
1742486400,Mar 20 2025 - 4:00pm,complete,20469,Iran,UAE,Hyung-Jin Ko,7,2.50,2.17,2.31,1.75,2,0,2,1,1,0,"45'27,70","",4,1,1,0,1,0,0,1,0,1,15,6,8,1,7,5,12,8,56,44,1.83,1.23,1.80,0.64,2.96,38,71,58,46,25,54,83,50,63,6.17,3.91,1.36,4.00,9.54,1.27,1.90,3.30,6.25,2.05,1.75,Azadi Stadium
1742494500,Mar 20 2025 - 6:15pm,complete,10375,Qatar,North Korea,N/A,7,1.92,0.92,1.83,0.75,5,1,6,3,3,0,"17,23,34,56,66","86",4,7,1,0,3,0,0,1,1,2,12,12,9,6,3,6,10,19,53,47,1.55,1.71,1.56,1.53,3.34,55,71,67,46,29,38,75,58,71,10.22,3.08,1.47,3.95,6.00,1.27,1.94,3.00,6.02,1.95,1.85,N/A
1742494500,Mar 20 2025 - 6:15pm,complete,9555,Jordan,Palestine,Shaun Evans,7,1.83,0.92,1.81,1.13,3,1,4,4,3,1,"11,3,45'3","33",3,6,2,0,2,0,0,2,1,1,10,11,5,3,5,8,14,13,49,51,1.51,1.18,1.20,1.22,2.42,34,67,42,29,13,42,67,38,63,9.71,3.50,1.62,3.70,5.50,1.36,2.13,3.87,7.00,2.26,1.70,King Abdullah International Stadium
1742494500,Mar 20 2025 - 6:15pm,complete,45851,Iraq,Kuwait,Ning Ma,7,2.42,0.92,2.05,0.75,2,2,4,1,0,1,"90'3,90'11","39,70",12,0,1,0,4,1,0,1,0,5,18,4,7,2,11,2,9,10,62,38,0.99,0.90,2.15,0.52,2.29,34,55,42,33,13,21,54,46,71,5.42,3.08,1.35,4.80,10.00,1.31,2.06,3.30,6.50,2.70,1.48,Basra Sport City Stadium
1742494500,Mar 20 2025 - 6:15pm,complete,24742,Saudi Arabia,China,N/A,7,1.58,1.17,1.67,1.06,1,0,1,0,0,0,"50","",5,3,0,0,1,1,0,0,2,0,19,4,7,0,12,4,4,9,80,20,1.36,0.82,2.39,0.47,2.67,50,79,54,25,9,59,79,30,75,9.88,4.33,1.40,4.20,8.02,1.22,1.70,2.55,5.47,1.96,1.77,King Saud University Stadium
1742898900,Mar 25 2025 - 10:35am,complete,58003,Japan,Saudi Arabia,Ahmed Al Alili,8,2.85,1.69,2.56,1.67,0,0,0,0,0,0,"","",9,0,0,0,0,0,0,0,0,0,12,1,2,0,10,1,10,3,78,22,1.38,1.57,1.47,0.12,2.89,23,81,50,35,23,46,73,46,70,13.76,2.15,1.40,3.88,5.75,1.28,1.90,3.08,6.25,2.00,1.77,National Olympic Stadium
1742900400,Mar 25 2025 - 11:00am,complete,70588,China,Australia,Mouood Bonyadifar,8,1.08,2.15,1.06,2.31,0,2,2,2,0,2,"","16,29",6,6,1,0,0,0,1,0,0,0,12,8,1,3,11,5,10,3,49,51,0.75,1.09,1.09,0.93,3.08,47,73,58,42,23,50,73,46,89,8.44,4.39,5.50,4.01,1.44,1.28,2.00,3.53,6.00,2.00,1.83,Beijing National Stadium
1742900400,Mar 25 2025 - 11:00am,complete,41532,South Korea,Jordan,Ilgiz Tantashev,8,2.38,1.92,2.38,1.81,1,1,2,2,1,1,"5","30",10,3,0,0,2,0,0,0,2,0,12,11,3,2,9,9,12,9,75,25,1.48,1.45,1.38,1.02,3.00,46,89,54,35,16,42,81,42,77,11.13,2.15,1.53,3.90,7.45,1.29,1.95,3.20,6.80,2.05,1.75,Suwon World Cup Stadium
1742910300,Mar 25 2025 - 1:45pm,complete,12325,Kyrgyzstan,Qatar,Muhammad Nazmi bin Nasaruddin,8,1.08,2.00,1.19,1.83,3,1,4,1,1,0,"45'1,82,90'3","52",5,6,2,0,1,1,1,1,1,1,15,9,5,4,10,5,12,7,45,55,0.97,1.55,1.62,1.01,3.62,62,81,69,50,35,46,81,62,81,9.13,2.77,4.80,3.70,1.53,1.28,1.85,3.35,5.20,1.90,1.99,Stadion im. Dolena Omurzakova
1742910300,Mar 25 2025 - 1:45pm,complete,69599,Indonesia,Bahrain,Sadullo Gulmurodi,8,1.47,1.31,1.40,1.06,1,0,1,1,1,0,"24","",4,3,3,0,2,0,1,2,0,2,7,7,3,1,4,6,14,8,42,58,1.55,1.15,0.89,0.74,2.83,32,78,46,36,21,46,71,43,78,8.22,4.18,2.00,3.48,3.60,1.39,2.15,3.72,7.50,1.85,1.83,Patriot Chandrabhaga Stadium
1742918400,Mar 25 2025 - 4:00pm,complete,36702,Iran,Uzbekistan,Ahmed Abu Bakar Said Al Kaf,8,2.54,2.31,2.31,2.19,2,2,4,1,0,1,"52,83","16,53",6,5,0,0,0,0,0,0,0,0,20,13,8,4,12,9,13,11,61,39,1.83,2.02,2.08,1.37,2.69,38,58,50,46,27,43,77,46,62,8.57,3.31,1.80,3.00,4.60,1.48,2.47,4.40,9.50,2.00,1.70,Azadi Stadium
1742926500,Mar 25 2025 - 6:15pm,complete,223,North Korea,UAE,Mohammed Khled Al Hoish,8,0.85,2.00,0.75,1.75,1,2,3,2,1,1,"43","5,90'8",4,4,3,0,2,0,1,2,1,1,7,20,2,7,5,13,14,11,31,69,1.68,1.11,0.73,2.26,2.85,39,70,50,35,20,42,81,38,62,7.24,3.69,4.33,3.10,1.87,1.40,2.25,3.94,8.00,2.00,1.80,N/A
1742926500,Mar 25 2025 - 6:15pm,complete,7305,Palestine,Iraq,Khaled Al Teris,8,0.85,2.31,1.13,2.05,2,1,3,1,0,1,"88,90'7","34",11,9,2,0,3,0,0,2,0,3,15,13,5,3,10,10,5,13,54,46,1.19,1.22,1.60,1.33,2.27,31,46,38,38,19,31,62,39,54,8.63,3.46,4.00,3.10,2.00,1.45,2.66,5.25,10.50,2.10,1.64,King Abdullah International Stadium
1742926500,Mar 25 2025 - 6:15pm,complete,41322,Kuwait,Oman,Salman Ahmad Flahi,8,0.92,1.54,0.75,1.50,0,1,1,0,0,0,"","56",5,4,1,0,1,0,1,0,0,1,9,7,1,2,8,5,10,9,48,52,0.82,1.17,1.00,0.93,2.39,35,69,46,31,0,23,66,46,85,6.28,3.54,3.50,3.00,2.05,1.54,2.60,5.63,9.50,2.06,1.67,Jaber Al-Ahmad International Stadium
1749121800,Jun 05 2025 - 11:10am,complete,N/A,Australia,Japan,N/A,9,2.21,2.71,2.31,2.56,1,0,1,0,0,0,"90","",1,8,0,0,0,0,0,0,0,0,6,13,3,1,3,12,8,13,31,69,1.07,1.40,0.74,1.25,3.25,22,79,54,50,36,43,71,61,75,12.75,2.14,2.58,3.09,2.85,1.44,2.38,4.75,7.00,2.00,1.75,N/A
1749131100,Jun 05 2025 - 1:45pm,complete,N/A,Indonesia,China,Rustam Lutfullin,9,1.56,1.00,1.40,1.06,1,0,1,1,1,0,"45","",3,5,2,0,3,0,0,2,1,2,13,5,3,1,10,4,12,16,48,52,1.47,0.80,1.31,0.64,3.10,48,80,57,37,20,64,80,40,87,8.55,4.81,1.77,3.75,4.95,1.22,1.77,2.70,4.50,1.70,2.05,Patriot Chandrabhaga Stadium
1749139200,Jun 05 2025 - 4:00pm,complete,N/A,Bahrain,Saudi Arabia,Ilgiz Tantashev,9,1.21,1.64,1.06,1.67,0,2,2,1,0,1,"","16,78",6,2,2,0,2,0,0,2,0,2,17,10,2,3,15,7,4,10,54,46,1.08,1.33,1.56,1.13,2.04,25,64,33,18,7,33,64,25,57,8.88,3.43,3.90,2.80,2.00,1.54,2.60,5.00,10.00,2.15,1.65,N/A
1749139200,Jun 05 2025 - 4:00pm,complete,N/A,UAE,Uzbekistan,Shaun Evans,9,2.07,2.21,1.75,2.19,0,0,0,0,0,0,"","",2,3,1,0,1,0,0,1,0,1,10,4,6,0,4,4,12,13,61,39,1.30,1.91,1.21,0.48,2.65,40,72,54,36,11,40,79,40,68,8.38,3.43,2.79,2.90,2.80,1.42,2.28,3.90,10.00,1.91,1.83,Al-Nahyan Stadium
1749139200,Jun 05 2025 - 4:00pm,complete,N/A,New Zealand,Jordan,Khalid Saleh,9,0.00,1.86,0.50,1.81,0,3,3,1,0,1,"","45'7,51,64",3,3,0,0,1,0,0,0,0,1,10,9,2,4,8,5,10,13,59,41,0.00,1.38,1.06,1.11,1.43,25,47,25,15,4,25,40,18,32,5.44,1.43,3.10,2.80,2.39,1.47,2.78,5.50,9.30,2.25,1.60,Sultan Qaboos Sport Complex
1749147300,Jun 05 2025 - 6:15pm,complete,100,North Korea,Kyrgyzstan,N/A,9,0.79,1.21,0.75,1.19,2,2,4,1,1,0,"44,52","57,90'5",3,2,2,0,1,0,0,2,0,1,10,14,5,3,5,11,15,6,46,54,1.52,1.08,1.24,1.42,3.04,54,64,50,40,29,43,83,40,64,7.66,3.15,2.65,2.88,2.55,1.40,2.25,4.20,8.41,1.85,1.85,N/A
1749147300,Jun 05 2025 - 6:15pm,complete,N/A,Iraq,South Korea,Yusuke Araki,9,2.14,2.29,2.05,2.38,0,2,2,0,0,0,"","82,63",1,10,1,1,4,0,2,0,2,2,5,13,2,7,3,6,8,12,24,76,1.24,1.46,0.54,1.64,2.72,43,68,47,36,21,29,75,47,72,11.11,2.14,3.55,3.15,1.88,1.44,2.20,4.33,8.50,1.98,1.80,Basra Sport City Stadium
1749147300,Jun 05 2025 - 6:15pm,complete,N/A,Kuwait,Palestine,Sadullo Gulmurodi,9,0.86,1.00,0.75,1.13,0,2,2,1,0,1,"","32,88",10,5,3,0,2,0,0,3,0,2,7,15,2,6,5,9,8,12,66,34,0.85,1.26,0.73,1.61,2.29,40,57,47,36,7,32,57,43,68,6.56,4.14,3.78,3.20,1.95,1.32,2.33,3.80,6.20,1.91,1.85,Jaber Al-Ahmad International Stadium
1749147300,Jun 05 2025 - 6:15pm,complete,8925,Qatar,Iran,Mohammed Al Hoaish,9,1.86,2.43,1.83,2.31,1,0,1,1,1,0,"41","",3,3,3,0,3,1,2,1,4,0,6,6,3,3,3,3,15,19,52,48,1.46,1.87,0.82,0.75,3.61,57,79,75,61,36,47,83,72,79,9.50,3.21,2.55,3.20,2.57,1.33,2.12,3.80,8.00,1.80,1.95,N/A
1749551700,Jun 10 2025 - 10:35am,complete,N/A,Japan,Indonesia,Jong-Hyeok Kim,10,2.53,1.65,2.56,1.40,6,0,6,3,3,0,"15,19,45'6,58,55,80","",8,0,0,0,0,0,0,0,0,0,22,0,10,0,12,0,6,6,71,29,1.37,1.45,2.52,0.08,3.20,24,78,54,44,32,50,75,54,78,12.39,2.75,1.09,7.90,17.00,1.08,1.37,1.90,3.08,2.25,1.53,N/A
1749553200,Jun 10 2025 - 11:00am,complete,N/A,China,Bahrain,Adel Al Naqbi,10,0.93,1.13,1.06,1.06,1,0,1,0,0,0,"90'3","",5,3,1,0,0,0,0,1,0,0,13,8,5,2,8,6,6,6,39,61,0.78,1.15,1.50,0.80,2.60,37,70,47,30,13,47,74,33,77,6.67,4.34,2.32,2.80,3.38,1.45,2.59,3.84,9.97,2.05,1.67,Chongqing Olympic Sports Center
1749553200,Jun 10 2025 - 11:00am,complete,41119,South Korea,Kuwait,N/A,10,2.33,0.80,2.38,0.75,4,0,4,1,1,0,"30,51,54,72","",14,2,1,0,2,0,0,1,2,0,25,6,7,0,18,6,12,5,74,26,1.49,0.84,2.86,0.44,2.63,44,77,47,33,10,30,67,47,84,9.00,3.00,1.15,7.50,10.00,1.09,1.36,1.98,3.10,2.10,1.67,Seoul World Cup Stadium
1749563100,Jun 10 2025 - 1:45pm,complete,N/A,Kyrgyzstan,UAE,Ahmad Al Ali,10,1.20,2.00,1.19,1.75,1,1,2,1,0,1,"90'5","30",4,2,2,0,1,0,1,1,1,0,10,5,4,2,6,3,13,8,55,45,1.13,1.29,1.21,0.65,2.90,47,77,53,37,17,44,84,40,70,6.09,3.26,4.70,3.60,1.61,1.33,2.00,3.53,7.00,1.85,1.97,Stadion im. Dolena Omurzakova
1749563100,Jun 10 2025 - 1:45pm,complete,32931,Uzbekistan,Qatar,Ning Ma,10,2.13,1.93,2.19,1.83,3,0,3,1,1,0,"28,90'2,86","",6,1,1,0,4,0,0,1,2,2,18,1,8,0,10,1,11,12,60,40,1.71,1.37,2.17,0.14,3.13,54,70,67,50,23,34,74,60,74,10.86,3.07,1.70,3.35,4.25,1.40,2.28,4.00,8.00,2.10,1.67,Milliy Stadion
1749571200,Jun 10 2025 - 4:00pm,complete,N/A,Iran,North Korea,Muhammad Nazmi bin Nasaruddin,10,2.27,0.80,2.31,0.75,3,0,3,0,0,0,"77,74,90'3","",2,6,1,0,1,1,0,1,1,1,25,8,8,1,17,7,8,14,69,31,1.71,1.48,2.48,0.81,2.97,47,60,53,47,30,44,84,47,60,7.64,3.60,1.20,6.60,12.00,1.17,1.50,2.15,4.70,2.40,1.53,N/A
1749579300,Jun 10 2025 - 6:15pm,complete,N/A,Jordan,Iraq,Omar Mohamed Al Ali,10,1.93,2.00,1.81,2.05,0,1,1,0,0,0,"","77",4,3,2,0,1,0,1,1,1,0,9,7,0,4,9,3,13,10,41,59,1.34,1.14,0.88,0.99,2.64,40,73,47,30,14,30,70,47,67,10.00,2.93,2.28,3.10,3.55,1.48,2.33,4.75,10.00,1.95,1.80,King Abdullah International Stadium
1749579300,Jun 10 2025 - 6:15pm,complete,N/A,Saudi Arabia,Australia,Abdulrahman Ibrahim Al Jassim,10,1.73,2.27,1.67,2.31,1,2,3,2,1,1,"19","42,48",3,2,1,0,1,0,0,1,1,0,14,4,6,3,8,1,13,10,70,30,1.30,1.02,1.74,0.58,2.30,27,67,34,24,14,33,67,30,63,10.73,3.20,1.97,3.20,3.95,1.37,2.44,4.33,8.50,2.02,1.75,King Abdullah Sports City
1749579300,Jun 10 2025 - 6:15pm,complete,N/A,Palestine,New Zealand,Mooud Bonyadifard,10,1.13,0.00,1.13,0.50,1,1,2,0,0,0,"49","90'7",7,7,4,0,0,0,0,4,0,0,11,12,2,1,9,11,12,4,40,60,1.31,1.06,1.13,1.20,2.60,17,77,70,17,7,20,84,67,77,7.70,2.13,2.27,2.80,3.30,1.57,2.62,4.90,8.50,2.10,1.67,N/A
1759935600,Oct 08 2025 - 3:00pm,complete,12975,Oman,Qatar,N/A,1,1.64,1.81,1.50,1.83,0,0,0,0,0,0,"","",2,5,2,0,2,0,0,2,1,1,6,13,1,2,5,11,15,9,30,70,1.13,1.21,0.88,1.67,3.05,42,76,62,39,16,30,76,59,87,10.08,3.24,4.75,3.05,1.98,1.57,2.55,4.80,12.00,2.20,1.57,N/A
1759943700,Oct 08 2025 - 5:15pm,complete,40634,Indonesia,Saudi Arabia,N/A,1,1.56,1.63,1.40,1.67,2,3,5,3,1,2,"11,88","17,36,62",3,5,3,0,2,1,3,0,1,2,10,17,5,10,5,7,18,9,45,55,1.31,1.35,1.27,2.33,2.53,32,74,41,23,14,47,76,29,67,10.13,3.78,6.25,3.80,1.55,1.36,2.19,3.82,8.00,2.18,1.59,King Abdullah Sports City
1760202900,Oct 11 2025 - 5:15pm,complete,N/A,UAE,Oman,N/A,2,1.94,1.60,1.75,1.50,2,1,3,1,0,1,"76,83","12",6,4,1,0,3,0,0,1,0,3,10,9,4,2,6,7,12,12,62,38,1.21,1.09,1.28,1.03,2.32,29,71,42,23,3,32,74,32,75,7.25,3.35,1.75,3.65,4.80,1.54,2.35,4.90,13.00,2.35,1.50,N/A
1760211000,Oct 11 2025 - 7:30pm,complete,N/A,Iraq,Indonesia,N/A,2,2.06,1.47,2.05,1.40,1,0,1,0,0,0,"76","",3,4,1,1,6,1,0,2,2,5,7,9,2,1,5,8,6,18,45,55,1.12,1.31,0.87,0.90,2.79,34,65,46,37,26,36,70,49,74,9.24,3.76,1.68,3.80,5.10,1.34,2.10,3.65,6.75,1.97,1.72,King Abdullah Sports City
1760461200,Oct 14 2025 - 5:00pm,complete,13038,Qatar,UAE,Ilgiz Tantashev,3,1.76,2.00,1.83,1.75,2,1,3,0,0,0,"49,74","90'8",1,2,2,1,3,0,1,2,0,3,7,15,3,4,4,11,8,12,41,59,1.26,1.22,0.85,1.54,3.12,50,82,68,39,18,38,79,56,77,8.45,3.64,2.60,3.00,2.62,1.38,2.21,3.75,8.00,1.75,1.91,N/A
1760467500,Oct 14 2025 - 6:45pm,complete,60816,Saudi Arabia,Iraq,Adham Mohammad Tumah Makhadmeh,3,1.71,2.12,1.67,2.05,0,0,0,0,0,0,"","",0,1,4,0,2,0,2,2,2,0,15,4,4,1,11,3,13,13,62,38,1.46,1.09,1.83,0.51,2.15,32,59,35,21,12,27,62,33,65,9.88,3.18,1.60,3.55,4.95,1.45,2.36,4.36,9.00,2.15,1.60,King Abdullah Sports City
1763049600,Nov 13 2025 - 4:00pm,complete,32008,UAE,Iraq,Shaun Evans,N/A,1.89,2.06,1.75,2.05,1,1,2,2,1,1,"18","10",9,7,0,0,1,0,0,0,0,1,19,10,4,5,15,5,9,11,51,49,1.25,1.03,1.73,1.21,2.36,36,64,45,25,12,25,64,42,70,7.23,3.45,2.14,2.63,3.35,1.72,3.10,6.40,11.00,2.54,1.54,Mohammed Bin Zayed Stadium
1763481600,Nov 18 2025 - 4:00pm,complete,62444,Iraq,UAE,Yusuke Araki,N/A,2.00,1.84,2.05,1.75,2,1,3,0,0,0,"66,90'17","52",4,3,1,0,5,0,0,1,1,4,10,13,2,4,8,9,8,12,50,50,1.05,1.29,1.10,1.35,2.35,40,66,43,24,11,29,66,40,66,7.89,3.32,2.15,2.85,3.85,1.53,2.52,6.15,4.20,2.38,1.60,Basra Sport City Stadium
1742576400,Mar 21 2025 - 5:00pm,complete,2336,Cyprus,San Marino,Andris Treimanis,1,0.00,0.00,1.00,0.00,2,0,2,0,0,0,"55,86","",7,2,0,0,2,0,0,0,0,2,26,5,11,2,15,3,14,17,70,30,0.00,0.00,3.00,0.60,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.14,7.50,17.00,1.18,1.55,2.06,4.33,2.50,1.50,AEK Arena - George Karapatakis
1742586300,Mar 21 2025 - 7:45pm,complete,5106,Malta,Finland,Simone Sozza,1,0.00,0.00,0.63,1.25,0,1,1,1,0,1,"","38",6,3,0,1,1,0,0,1,1,0,19,10,6,5,13,5,9,12,58,42,0.00,0.00,1.91,1.26,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.50,3.95,1.51,1.35,2.00,3.80,7.50,2.10,1.67,Ta'Qali National Stadium
1742586300,Mar 21 2025 - 7:45pm,complete,55738,Poland,Lithuania,Anastasios Sidiropoulos,1,0.00,0.00,2.00,0.38,1,0,1,0,0,0,"81","",11,1,1,0,1,0,0,1,0,1,24,8,7,2,17,6,14,18,62,38,0.00,0.00,2.43,0.84,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.14,7.00,20.00,1.14,1.55,2.38,4.20,2.75,1.40,Stadion Narodowy
1742586300,Mar 21 2025 - 7:45pm,complete,49413,Romania,Bosnia and Herzegovina,Danny Makkelie,1,0.00,0.00,1.44,1.90,0,1,1,1,0,1,"","14",5,1,5,0,3,0,1,4,1,2,15,5,3,1,12,4,14,25,66,34,0.00,0.00,1.68,0.54,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.73,3.40,4.75,1.36,2.05,3.80,7.50,1.95,1.80,Arena Naţională
1742586300,Mar 21 2025 - 7:45pm,complete,957,Andorra,Latvia,Giorgi Kruashvili,1,0.00,0.00,0.13,0.63,0,1,1,0,0,0,"","58",3,1,0,0,2,0,0,0,0,2,7,6,2,2,5,4,14,12,36,64,0.00,0.00,0.85,0.81,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.50,3.00,1.95,1.53,2.78,5.50,10.00,2.25,1.57,Estadi Nacional
1742586300,Mar 21 2025 - 7:45pm,complete,82378,England,Albania,Alejandro José Hernández Hernández,1,0.00,0.00,3.00,1.56,2,0,2,1,1,0,"20,77","",4,1,0,0,1,0,0,0,1,0,12,3,6,0,6,3,9,7,74,26,0.00,0.00,1.75,0.27,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.15,7.00,16.00,1.18,1.60,2.55,4.50,2.63,1.44,Wembley Stadium
1742652000,Mar 22 2025 - 2:00pm,complete,4094,Liechtenstein,FYR Macedonia,Mykola Balakin,1,0.00,0.00,0.00,1.44,0,3,3,2,0,2,"","84,7,42",0,7,3,0,1,0,2,1,1,0,5,17,1,9,4,8,12,7,26,74,0.00,0.00,0.54,2.02,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,21.00,8.50,1.10,1.18,1.57,2.43,4.33,3.25,1.33,Rheinpark Stadion
1742662800,Mar 22 2025 - 5:00pm,complete,9342,Moldova,Norway,Matej Jug,1,0.00,0.00,0.13,3.00,0,5,5,4,0,4,"","43,5,23,38,69",6,6,1,0,1,0,0,1,0,1,10,24,4,8,6,16,10,9,31,69,0.00,0.00,1.07,2.52,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,13.00,5.75,1.22,1.22,1.73,2.88,5.25,2.50,1.50,Stadionul Zimbru
