Partido_ID,Local,Visitante,Goles_Local,Goles_Visitante,Local_GF_Prom,Local_GC_Prom,Visita_GF_Prom,Visita_GC_Prom,Target_Ganador
975,FC Augsburg,SC Freiburg,0,0,1.0625,0.625,1.9375,1.1875,0
976,Borussia Mönchengladbach,1. FSV Mainz 05,1,3,1.5625,1.5,1.625,0.5,2
977,Holstein Kiel,VfB Stuttgart,2,2,1.5625,2.0,1.375,1.8125,0
978,Leverkusen,SV Werder Bremen,0,2,1.8125,1.125,1.125,2.8125,2
979,Borussia Dortmund,FC Augsburg,0,1,2.375,0.6875,1.0625,0.5,2
980,Bayern Munich,VfL Bochum 1848,2,3,2.8125,0.625,1.0625,1.0625,2
981,VfL Wolfsburg,FC St. Pauli 1910,1,1,1.6875,1.1875,0.4375,1.25,0
982,SC Freiburg,RB Leipzig,0,0,1.625,1.0625,1.1875,1.3125,0
983,Eintracht Frankfurt,1. FC Union Berlin,1,2,1.5,2.1875,0.625,2.4375,2
984,TSG 1899 Hoffenheim,1. FC Heidenheim 1846,1,1,1.375,1.5,0.8125,2.0625,0
985,FC St. Pauli 1910,TSG 1899 Hoffenheim,1,0,0.5625,1.3125,1.125,1.4375,1
986,1. FC Union Berlin,Bayern Munich,1,1,0.8125,2.125,2.375,0.9375,0
987,1. FSV Mainz 05,SC Freiburg,2,2,1.75,0.625,1.4375,0.75,0
988,FC Augsburg,VfL Wolfsburg,1,0,1.1875,0.1875,1.5625,1.0625,1
989,SV Werder Bremen,Borussia Mönchengladbach,2,4,1.125,2.375,1.375,1.875,2
990,RB Leipzig,Borussia Dortmund,2,0,1.125,1.1875,1.4375,0.875,1
991,VfL Bochum 1848,Eintracht Frankfurt,1,3,1.25,1.4375,1.25,2.25,2
992,1. FC Heidenheim 1846,Holstein Kiel,3,1,1.0,1.875,1.5,1.9375,1
993,VfB Stuttgart,Leverkusen,3,4,1.5,1.875,0.8125,1.5625,2
994,Leverkusen,VfL Bochum 1848,3,1,1.4375,1.625,1.3125,1.75,1
995,Borussia Mönchengladbach,RB Leipzig,1,0,2.125,1.8125,1.0625,0.75,1
996,VfL Wolfsburg,1. FC Heidenheim 1846,0,1,1.375,1.125,1.1875,1.8125,2
997,Holstein Kiel,SV Werder Bremen,0,3,1.5625,2.0625,1.375,2.25,2
998,TSG 1899 Hoffenheim,FC Augsburg,1,1,1.0,1.4375,1.0,0.125,0
999,Bayern Munich,FC St. Pauli 1910,3,2,1.9375,0.9375,0.75,1.0,1
1000,Eintracht Frankfurt,VfB Stuttgart,1,0,1.75,1.9375,1.6875,2.5,1
1001,SC Freiburg,1. FC Union Berlin,1,2,1.0,1.0,1.0,1.4375,2
1002,Borussia Dortmund,1. FSV Mainz 05,3,1,1.1875,1.0625,1.75,1.0,1
1003,FC Augsburg,Bayern Munich,1,3,1.0625,0.3125,2.0625,0.9375,2
1004,1. FC Heidenheim 1846,Leverkusen,0,1,1.1875,1.25,1.875,1.5625,2
1005,VfL Bochum 1848,VfB Stuttgart,0,4,1.4375,2.1875,1.375,2.25,2
1006,SC Freiburg,Borussia Dortmund,1,4,1.125,1.125,1.6875,1.0,2
1007,RB Leipzig,TSG 1899 Hoffenheim,3,1,0.8125,0.625,1.0625,1.3125,1
1008,1. FSV Mainz 05,Holstein Kiel,1,1,1.6875,1.375,1.1875,2.5,0
1009,SV Werder Bremen,Eintracht Frankfurt,2,0,1.625,1.8125,1.5625,1.375,1
1010,FC St. Pauli 1910,Borussia Mönchengladbach,1,1,1.125,1.25,1.875,1.5,0
1011,1. FC Union Berlin,VfL Wolfsburg,1,0,1.375,1.375,0.8125,1.125,1
1012,VfL Wolfsburg,RB Leipzig,2,3,0.5625,1.0,1.25,0.6875,2
1013,Borussia Mönchengladbach,SC Freiburg,1,2,1.875,1.125,1.3125,1.625,2
1014,VfL Bochum 1848,FC Augsburg,1,2,0.875,2.5,1.0,0.875,2
1015,TSG 1899 Hoffenheim,1. FSV Mainz 05,2,0,0.9375,1.6875,1.4375,1.3125,1
1016,Leverkusen,1. FC Union Berlin,0,0,1.875,1.25,1.1875,1.1875,0
1017,Holstein Kiel,FC St. Pauli 1910,1,2,1.0625,2.25,1.0625,1.3125,2
1018,Bayern Munich,Borussia Dortmund,2,2,2.3125,1.3125,2.0,1.4375,0
1019,VfB Stuttgart,SV Werder Bremen,1,2,1.875,1.875,1.75,1.6875,2
1020,Eintracht Frankfurt,1. FC Heidenheim 1846,3,0,1.3125,1.5,1.0625,1.1875,1
1021,1. FC Heidenheim 1846,Bayern Munich,0,4,0.625,1.5,2.0,1.625,2
1022,SC Freiburg,TSG 1899 Hoffenheim,3,2,1.375,1.4375,1.1875,1.4375,1
1023,1. FSV Mainz 05,VfL Wolfsburg,2,2,1.0625,1.4375,0.8125,1.3125,0
1024,SV Werder Bremen,VfL Bochum 1848,1,0,1.75,1.25,0.9375,2.3125,1
1025,RB Leipzig,Holstein Kiel,1,1,1.5625,1.0,1.0,2.125,0
1026,1. FC Union Berlin,VfB Stuttgart,4,4,1.0625,0.875,1.625,1.5,0
1027,FC Augsburg,Eintracht Frankfurt,0,0,1.125,1.0,1.375,1.25,0
1028,Borussia Dortmund,Borussia Mönchengladbach,3,2,1.6875,1.75,1.375,1.25,1
1029,FC St. Pauli 1910,Leverkusen,1,1,1.125,1.5,1.375,0.875,0
1030,VfB Stuttgart,1. FC Heidenheim 1846,0,1,2.3125,2.0,0.4375,2.125,2
1031,TSG 1899 Hoffenheim,Borussia Dortmund,2,3,1.375,1.6875,2.125,1.625,2
1032,VfL Wolfsburg,SC Freiburg,0,1,1.125,1.5,1.75,1.5625,2
1033,Bayern Munich,1. FSV Mainz 05,3,0,2.4375,1.3125,1.3125,1.375,1
1034,Holstein Kiel,Borussia Mönchengladbach,4,3,1.0,1.6875,1.5,1.75,1
1035,Leverkusen,FC Augsburg,2,0,1.1875,0.9375,0.9375,0.8125,1
1036,Eintracht Frankfurt,RB Leipzig,4,0,1.1875,1.1875,1.75,1.0625,1
1037,VfL Bochum 1848,1. FC Union Berlin,1,1,0.8125,2.0625,1.5625,1.5,0
1038,SV Werder Bremen,FC St. Pauli 1910,0,0,1.5,1.25,1.0,1.25,0
1039,1. FC Heidenheim 1846,VfL Bochum 1848,0,0,0.625,1.9375,0.875,1.625,0
1040,FC St. Pauli 1910,VfB Stuttgart,0,1,0.875,1.0,1.6875,2.125,2
1041,RB Leipzig,Bayern Munich,3,3,1.25,1.6875,2.5625,1.0625,0
1042,Borussia Mönchengladbach,TSG 1899 Hoffenheim,4,4,1.875,2.3125,1.625,1.625,0
1043,1. FC Union Berlin,SV Werder Bremen,2,2,1.375,1.6875,1.25,1.0625,0
1044,Borussia Dortmund,VfL Wolfsburg,4,0,2.375,1.6875,1.125,1.5625,1
1045,FC Augsburg,Holstein Kiel,1,3,0.8125,0.8125,1.5,2.0,2
1046,SC Freiburg,Leverkusen,2,2,1.75,1.0625,1.3125,0.9375,0
1047,1. FSV Mainz 05,Eintracht Frankfurt,1,1,1.1875,1.8125,1.875,0.875,0
1048,VfL Wolfsburg,TSG 1899 Hoffenheim,2,2,0.75,1.875,1.9375,2.3125,0
1049,SV Werder Bremen,RB Leipzig,0,0,1.3125,1.125,1.4375,2.0,0
1050,1. FC Union Berlin,1. FC Heidenheim 1846,0,3,1.6875,1.9375,0.625,1.4375,2
1051,Holstein Kiel,SC Freiburg,1,2,1.875,1.75,1.8125,1.3125,2
1052,VfL Bochum 1848,1. FSV Mainz 05,1,4,0.625,1.375,1.25,1.75,2
1053,Bayern Munich,Borussia Mönchengladbach,2,0,2.75,1.1875,2.375,2.75,1
1054,Leverkusen,Borussia Dortmund,2,4,1.4375,1.25,2.75,1.5,2
1055,Eintracht Frankfurt,FC St. Pauli 1910,2,2,1.5,1.0,0.625,1.0,0
1056,VfB Stuttgart,FC Augsburg,4,0,1.6875,1.75,0.75,1.25,1
1057,1. FSV Mainz 05,Leverkusen,2,2,1.625,1.6875,1.6875,1.6875,0
1058,RB Leipzig,VfB Stuttgart,2,3,1.1875,1.75,1.875,1.1875,2
1059,TSG 1899 Hoffenheim,Bayern Munich,0,4,2.0,2.25,2.5,1.1875,2
1060,SC Freiburg,Eintracht Frankfurt,1,3,1.5,1.25,1.875,1.125,2
1061,1. FC Heidenheim 1846,SV Werder Bremen,1,4,1.0625,0.8125,1.1875,0.8125,2
1062,Borussia Mönchengladbach,VfL Wolfsburg,0,1,2.125,2.5625,0.8125,1.9375,2
1063,FC Augsburg,1. FC Union Berlin,1,2,0.5625,2.0,1.1875,1.625,2
1064,FC St. Pauli 1910,VfL Bochum 1848,0,2,0.875,1.125,0.75,1.9375,2
1065,Borussia Dortmund,Holstein Kiel,3,0,3.0,1.5625,1.9375,1.875,1
1066,Bayern Munich,RB Leipzig,6,0,2.8125,1.125,1.5,1.6875,1
1067,Eintracht Frankfurt,SV Werder Bremen,4,1,1.875,1.0625,1.875,0.875,1
1068,Leverkusen,TSG 1899 Hoffenheim,1,2,1.8125,1.9375,1.6875,2.625,2
1069,SC Freiburg,FC Augsburg,1,3,1.5625,1.8125,0.75,2.125,2
1070,1. FC Union Berlin,VfB Stuttgart,2,1,1.4375,1.625,2.375,1.25,1
1071,1. FC Heidenheim 1846,VfL Wolfsburg,1,3,1.125,1.375,0.875,1.75,2
1072,FC St. Pauli 1910,Borussia Dortmund,3,3,0.875,1.375,3.1875,1.1875,0
1075,Hamburger,FC St. Pauli 1910,0,2,0.0,0.0,1.375,1.75,2
1076,RB Leipzig,1. FC Heidenheim 1846,2,0,1.125,2.4375,1.25,1.875,1
1077,SV Werder Bremen,Leverkusen,3,3,1.6875,1.375,1.75,1.9375,0
1078,VfB Stuttgart,Borussia Mönchengladbach,1,0,2.3125,1.5,1.0,1.5625,1
1079,TSG 1899 Hoffenheim,Eintracht Frankfurt,1,3,1.5,2.25,2.4375,1.0,2
1080,FC Augsburg,Bayern Munich,2,3,1.125,1.9375,3.375,0.625,2
1081,VfL Wolfsburg,1. FSV Mainz 05,1,1,1.375,1.375,1.5625,1.625,0
1082,Borussia Dortmund,1. FC Union Berlin,3,0,3.0625,1.6875,1.4375,1.5,1
1083,1. FC Köln,SC Freiburg,4,1,1.0,0.0,1.5,2.125,1
1084,Leverkusen,Eintracht Frankfurt,3,1,1.8125,1.8125,2.5625,0.875,1
1085,SC Freiburg,VfB Stuttgart,3,1,1.3125,2.625,1.8125,1.25,1
1086,1. FSV Mainz 05,RB Leipzig,0,1,1.125,1.5625,1.375,2.4375,2
1087,VfL Wolfsburg,1. FC Köln,3,3,1.3125,1.25,2.5,0.5,0
1088,1. FC Union Berlin,TSG 1899 Hoffenheim,2,4,1.375,1.625,1.4375,2.5,2
1089,1. FC Heidenheim 1846,Borussia Dortmund,0,2,0.6875,2.1875,2.875,1.375,2
1090,Bayern Munich,Hamburger,5,0,3.5,0.9375,0.0,1.0,1
1091,FC St. Pauli 1910,FC Augsburg,2,1,1.4375,1.5,1.4375,2.0,1
1092,Borussia Mönchengladbach,SV Werder Bremen,0,4,0.75,1.375,2.125,1.6875,2
1093,VfB Stuttgart,FC St. Pauli 1910,2,0,1.625,1.5,1.6875,1.25,1
1094,SV Werder Bremen,SC Freiburg,0,3,2.1875,1.5625,1.6875,2.3125,2
1095,FC Augsburg,1. FSV Mainz 05,1,4,1.4375,2.0625,0.8125,1.3125,2
1096,TSG 1899 Hoffenheim,Bayern Munich,1,4,2.125,2.3125,3.5625,0.875,2
1097,Hamburger,1. FC Heidenheim 1846,2,1,0.0,2.3333333333333335,0.5,2.0625,1
1098,RB Leipzig,1. FC Köln,3,1,1.3125,2.0,2.6666666666666665,1.3333333333333333,1
1099,Eintracht Frankfurt,1. FC Union Berlin,3,4,2.75,1.25,1.375,2.1875,2
1100,Leverkusen,Borussia Mönchengladbach,1,1,2.125,1.8125,0.6875,2.0,0
1101,Borussia Dortmund,VfL Wolfsburg,1,0,3.125,1.375,1.75,1.75,1
1102,Bayern Munich,SV Werder Bremen,4,0,3.8125,0.6875,1.9375,1.625,1
1103,1. FSV Mainz 05,Borussia Dortmund,0,2,1.5,1.3125,2.75,1.3125,2
1104,VfL Wolfsburg,RB Leipzig,0,1,1.375,1.75,1.6875,1.375,2
1105,FC St. Pauli 1910,Leverkusen,1,2,1.25,1.1875,1.9375,1.625,2
1106,1. FC Heidenheim 1846,FC Augsburg,2,1,0.5625,2.0,1.1875,2.5,1
1107,Borussia Mönchengladbach,Eintracht Frankfurt,4,6,0.8125,2.125,2.75,1.875,2
1108,SC Freiburg,TSG 1899 Hoffenheim,1,1,2.0625,1.6875,2.0,2.75,0
1109,1. FC Köln,VfB Stuttgart,1,2,2.5,2.1,1.625,1.25,2
1110,1. FC Union Berlin,Hamburger,0,0,1.8125,2.625,0.6,2.4,0
1111,TSG 1899 Hoffenheim,1. FC Köln,0,1,1.9375,2.5625,1.8181818181818181,2.272727272727273,2
1112,Leverkusen,1. FC Union Berlin,2,0,1.6875,1.5625,1.8125,2.25,1
1113,Borussia Dortmund,RB Leipzig,1,1,2.75,0.75,1.4375,1.25,0
1114,SV Werder Bremen,FC St. Pauli 1910,1,0,1.4375,1.9375,1.0625,1.5,1
1115,FC Augsburg,VfL Wolfsburg,3,1,1.0,2.4375,1.125,1.625,1
1116,Eintracht Frankfurt,Bayern Munich,0,3,3.0625,3.0625,4.0625,0.75,2
1117,VfB Stuttgart,1. FC Heidenheim 1846,1,0,1.8125,1.3125,0.9375,1.75,1
1118,Hamburger,1. FSV Mainz 05,4,0,0.5454545454545454,1.8181818181818181,1.375,1.4375,1
1119,Borussia Mönchengladbach,SC Freiburg,0,0,1.5,3.0,2.0,1.3125,0
1120,1. FC Union Berlin,Borussia Mönchengladbach,3,1,1.3125,1.875,1.375,2.3125,1
1121,1. FSV Mainz 05,Leverkusen,3,4,1.25,1.9375,1.8125,1.3125,2
1122,RB Leipzig,Hamburger,2,1,1.4375,1.375,1.5,0.8333333333333334,1
1123,VfL Wolfsburg,VfB Stuttgart,0,3,0.8125,1.6875,1.625,0.6875,2
1124,1. FC Heidenheim 1846,SV Werder Bremen,2,2,0.9375,1.4375,1.0625,1.9375,0
1125,1. FC Köln,FC Augsburg,1,1,1.4166666666666667,1.5833333333333333,1.4375,2.375,0
1126,Bayern Munich,Borussia Dortmund,2,1,3.9375,0.4375,2.5625,0.9375,1
1127,SC Freiburg,Eintracht Frankfurt,2,2,1.4375,1.0625,2.625,3.0625,0
1128,FC St. Pauli 1910,TSG 1899 Hoffenheim,0,3,0.75,1.5,1.3125,2.3125,2
1129,SV Werder Bremen,1. FC Union Berlin,1,0,1.4375,1.9375,1.3125,1.625,1
1130,Eintracht Frankfurt,FC St. Pauli 1910,2,0,2.0,3.0625,0.75,1.8125,1
1131,FC Augsburg,RB Leipzig,0,6,1.5,1.9375,1.4375,1.1875,2
1132,TSG 1899 Hoffenheim,1. FC Heidenheim 1846,3,1,1.625,1.625,1.125,1.5625,1
1133,Hamburger,VfL Wolfsburg,0,1,1.3076923076923077,1.0769230769230769,0.8125,2.0625,2
1134,Borussia Mönchengladbach,Bayern Munich,0,3,1.25,2.5,3.5625,0.5,2
1135,Borussia Dortmund,1. FC Köln,1,0,2.3125,1.4375,1.3846153846153846,1.2307692307692308,1
1136,Leverkusen,SC Freiburg,2,0,2.3125,2.5625,1.375,1.4375,1
1137,VfB Stuttgart,1. FSV Mainz 05,2,1,1.9375,0.625,1.3125,2.375,1
1138,FC Augsburg,Borussia Dortmund,0,1,1.3125,2.625,2.1875,1.125,2
1139,1. FSV Mainz 05,SV Werder Bremen,1,1,1.4375,2.4375,1.5,1.3125,0
1140,RB Leipzig,VfB Stuttgart,3,1,2.25,1.0,2.0,0.6875,1
1141,1. FC Union Berlin,SC Freiburg,0,0,1.1875,1.6875,1.125,1.5625,0
1142,FC St. Pauli 1910,Borussia Mönchengladbach,0,4,0.625,1.875,0.5,2.0625,2
1143,1. FC Heidenheim 1846,Eintracht Frankfurt,1,1,1.0625,2.0,2.125,2.625,0
1144,Bayern Munich,Leverkusen,3,0,3.375,0.5,2.375,2.4375,1
1145,1. FC Köln,Hamburger,4,1,1.1428571428571428,1.0714285714285714,1.2142857142857142,1.2142857142857142,1
1146,VfL Wolfsburg,TSG 1899 Hoffenheim,2,3,1.0,1.6875,1.8125,1.4375,2
1147,SV Werder Bremen,VfL Wolfsburg,2,1,1.5625,1.5,1.125,1.75,1
1148,Leverkusen,1. FC Heidenheim 1846,6,0,1.4375,1.5,1.0625,2.0625,1
1149,1. FC Union Berlin,Bayern Munich,2,2,1.1875,1.25,3.0625,0.4375,0
1150,TSG 1899 Hoffenheim,RB Leipzig,3,1,2.25,1.5625,2.6875,1.0625,1
1151,Hamburger,Borussia Dortmund,1,1,0.8,1.9333333333333333,1.625,1.375,0
1152,Borussia Mönchengladbach,1. FC Köln,3,1,1.25,1.9375,1.7333333333333334,1.2,1
1153,SC Freiburg,FC St. Pauli 1910,2,1,1.0,1.5,0.5,2.375,1
1154,VfB Stuttgart,FC Augsburg,3,2,1.8125,1.25,0.9375,2.4375,1
1155,Eintracht Frankfurt,1. FSV Mainz 05,1,0,1.6875,1.6875,1.375,2.0625,1
1156,1. FSV Mainz 05,TSG 1899 Hoffenheim,1,1,0.875,1.625,2.4375,1.5,0
1157,Bayern Munich,SC Freiburg,6,2,2.875,0.75,1.0625,1.25,1
1158,Borussia Dortmund,VfB Stuttgart,3,3,1.4375,1.3125,1.8125,1.5,0
1159,VfL Wolfsburg,Leverkusen,1,3,1.25,1.75,2.1875,1.375,2
1160,FC Augsburg,Hamburger,1,0,1.125,2.75,0.8125,1.75,1
1161,1. FC Heidenheim 1846,Borussia Mönchengladbach,0,3,0.75,2.6875,1.6875,1.6875,2
1162,1. FC Köln,Eintracht Frankfurt,3,4,1.6875,1.5625,1.3125,1.625,2
1163,RB Leipzig,SV Werder Bremen,2,0,2.5,1.3125,1.4375,1.375,1
1164,FC St. Pauli 1910,1. FC Union Berlin,0,1,0.6875,2.25,1.0625,1.4375,2
1165,Borussia Mönchengladbach,RB Leipzig,0,0,2.25,1.3125,2.125,0.9375,0
1166,Bayern Munich,FC St. Pauli 1910,3,1,3.0625,1.5,0.5,2.0,1
1167,SV Werder Bremen,1. FC Köln,1,1,1.25,1.5,2.1875,2.1875,0
1168,1. FC Union Berlin,1. FC Heidenheim 1846,1,2,1.125,1.25,0.5625,2.6875,2
1169,TSG 1899 Hoffenheim,FC Augsburg,3,0,2.125,1.5,1.125,1.9375,1
1170,Leverkusen,Borussia Dortmund,1,2,2.8125,1.0625,2.3125,1.375,2
1171,Hamburger,VfB Stuttgart,2,1,0.8125,1.8125,2.0625,1.8125,1
1172,Eintracht Frankfurt,VfL Wolfsburg,1,1,1.375,2.125,1.125,2.25,0
1173,SC Freiburg,1. FSV Mainz 05,4,0,1.375,1.9375,0.9375,1.5,1
1174,1. FSV Mainz 05,Borussia Mönchengladbach,0,1,0.75,2.0625,1.75,1.25,2
1175,VfB Stuttgart,Bayern Munich,0,5,2.0625,1.8125,3.0625,1.375,2
1176,VfL Wolfsburg,1. FC Union Berlin,3,1,1.0,2.0,1.3125,1.4375,1
1177,1. FC Heidenheim 1846,SC Freiburg,2,1,0.8125,2.625,2.0625,1.6875,1
1178,1. FC Köln,FC St. Pauli 1910,1,1,1.625,2.1875,0.5625,2.0625,0
1179,FC Augsburg,Leverkusen,2,0,1.0,2.1875,2.1875,1.375,1
1180,RB Leipzig,Eintracht Frankfurt,6,0,1.625,0.8125,1.375,2.0,1
1181,Hamburger,SV Werder Bremen,3,2,1.0625,1.375,1.125,1.375,1
1182,Borussia Dortmund,TSG 1899 Hoffenheim,2,0,2.3125,1.375,2.25,1.0625,1
1183,1. FC Union Berlin,RB Leipzig,3,1,1.125,1.5,2.5625,0.4375,1
1184,Eintracht Frankfurt,FC Augsburg,1,0,0.9375,2.4375,1.0625,1.6875,1
1185,Borussia Mönchengladbach,VfL Wolfsburg,1,3,1.5625,0.875,1.25,1.75,2
1186,FC St. Pauli 1910,1. FC Heidenheim 1846,2,1,0.5,1.9375,1.1875,1.9375,1
1187,TSG 1899 Hoffenheim,Hamburger,4,1,1.625,1.1875,1.5,1.3125,1
1188,Leverkusen,1. FC Köln,2,0,1.5625,1.8125,1.5,1.8125,1
1189,SC Freiburg,Borussia Dortmund,1,1,1.8125,1.875,2.0625,1.1875,0
1190,Bayern Munich,1. FSV Mainz 05,2,2,3.375,0.875,0.75,2.0625,0
1191,SV Werder Bremen,VfB Stuttgart,0,4,1.0,1.8125,1.625,2.3125,2
1192,Borussia Dortmund,Borussia Mönchengladbach,2,0,1.75,1.125,1.3125,1.375,1
1193,VfB Stuttgart,TSG 1899 Hoffenheim,0,0,1.875,1.9375,2.1875,1.0,0
1194,VfL Wolfsburg,SC Freiburg,3,4,1.6875,1.5,1.5625,1.3125,2
1195,FC Augsburg,SV Werder Bremen,0,0,0.875,1.625,1.0,2.125,0
1196,1. FC Köln,1. FC Union Berlin,0,1,1.0625,1.5,1.3125,1.5,2
1197,Hamburger,Eintracht Frankfurt,1,1,1.5625,1.875,0.9375,2.0,0
1198,RB Leipzig,Leverkusen,1,3,2.3125,0.9375,1.6875,1.125,2
1199,1. FSV Mainz 05,FC St. Pauli 1910,0,0,0.75,2.25,0.875,1.875,0
1200,1. FC Heidenheim 1846,Bayern Munich,0,4,1.3125,1.8125,3.125,1.125,2
1201,Eintracht Frankfurt,Borussia Dortmund,3,3,1.0,1.4375,1.8125,1.125,0
1202,SC Freiburg,Hamburger,2,1,1.75,1.8125,1.5,1.9375,1
1203,1. FC Union Berlin,1. FSV Mainz 05,2,2,1.375,1.25,0.75,1.625,0
1204,1. FC Heidenheim 1846,1. FC Köln,2,2,0.9375,2.375,0.875,1.4375,0
1205,Leverkusen,VfB Stuttgart,1,4,2.125,1.0625,1.625,1.625,2
1206,Borussia Mönchengladbach,FC Augsburg,4,0,1.0625,1.375,0.8125,1.125,1
1207,Bayern Munich,VfL Wolfsburg,8,1,3.0625,1.125,2.125,2.0625,1
1208,VfB Stuttgart,Eintracht Frankfurt,3,2,2.3125,1.1875,1.375,1.6875,1
1209,Borussia Dortmund,SV Werder Bremen,3,0,2.0625,1.4375,0.875,1.75,1
1210,1. FSV Mainz 05,1. FC Heidenheim 1846,2,1,1.125,1.625,1.0625,2.5625,1
1211,VfL Wolfsburg,FC St. Pauli 1910,2,1,1.875,3.25,0.6875,1.375,1
1212,RB Leipzig,SC Freiburg,2,0,2.4375,1.5,2.0,1.75,1
1213,TSG 1899 Hoffenheim,Borussia Mönchengladbach,5,1,1.75,0.9375,1.6875,1.375,1
1214,1. FC Köln,Bayern Munich,1,3,1.0625,1.6875,4.0,1.1875,2
1215,FC Augsburg,1. FC Union Berlin,1,1,0.375,1.8125,1.625,1.125,0
1216,SV Werder Bremen,Eintracht Frankfurt,3,3,0.5625,1.9375,1.625,2.25,0
1217,TSG 1899 Hoffenheim,Leverkusen,1,0,2.6875,0.8125,2.0625,1.375,1
1218,1. FC Köln,1. FSV Mainz 05,2,1,1.1875,1.9375,1.0625,1.3125,1
1219,Hamburger,Borussia Mönchengladbach,0,0,1.0625,2.0625,1.6875,1.75,0
1220,Borussia Dortmund,FC St. Pauli 1910,3,2,2.4375,1.0625,0.75,1.5625,1
1221,VfL Wolfsburg,1. FC Heidenheim 1846,1,1,1.875,3.125,1.0,2.5625,0
1222,RB Leipzig,Bayern Munich,1,5,2.0,1.4375,4.1875,1.0625,2
1223,VfB Stuttgart,1. FC Union Berlin,1,1,2.1875,1.5625,1.25,1.125,0
1224,FC Augsburg,SC Freiburg,2,2,0.5,1.8125,1.75,1.875,0
1225,FC St. Pauli 1910,Hamburger,0,0,0.875,1.8125,0.875,1.4375,0
1226,1. FC Heidenheim 1846,RB Leipzig,0,3,1.125,2.0625,1.9375,1.9375,2
1227,Leverkusen,SV Werder Bremen,1,0,1.0,1.8125,1.0,1.875,1
1228,1. FSV Mainz 05,VfL Wolfsburg,3,1,1.1875,1.5625,1.625,2.8125,1
1229,Bayern Munich,FC Augsburg,1,2,3.5,0.875,0.875,1.8125,2
1230,Eintracht Frankfurt,TSG 1899 Hoffenheim,1,3,1.75,2.6875,2.1875,0.6875,2
1231,1. FC Union Berlin,Borussia Dortmund,0,3,1.3125,1.25,2.125,1.1875,2
1232,Borussia Mönchengladbach,VfB Stuttgart,0,3,1.6875,1.3125,2.25,1.6875,2
1233,SC Freiburg,1. FC Köln,2,1,1.625,1.75,1.5625,1.9375,1
1234,SV Werder Bremen,TSG 1899 Hoffenheim,0,2,0.9375,2.0625,2.5625,0.8125,2
1235,FC St. Pauli 1910,RB Leipzig,1,1,0.875,1.6875,2.0,1.5625,0
1236,1. FC Köln,VfL Wolfsburg,1,0,1.25,2.0,1.5625,2.1875,1
1237,Eintracht Frankfurt,Leverkusen,1,3,1.25,2.625,1.3125,1.125,2
1238,RB Leipzig,1. FSV Mainz 05,1,2,1.75,1.6875,1.4375,1.4375,2
1239,SV Werder Bremen,Borussia Mönchengladbach,1,1,0.875,2.0,0.9375,1.875,0
1240,TSG 1899 Hoffenheim,1. FC Union Berlin,3,1,2.125,0.5625,1.0625,1.5625,1
1241,FC Augsburg,FC St. Pauli 1910,2,1,1.25,1.4375,0.9375,1.375,1
1242,Hamburger,Bayern Munich,2,2,0.75,1.25,2.8125,0.9375,0
1243,VfB Stuttgart,SC Freiburg,1,0,2.25,1.375,1.75,1.8125,1
1244,Borussia Dortmund,1. FC Heidenheim 1846,3,2,1.5625,1.25,0.8125,2.3125,1
1245,1. FC Union Berlin,Eintracht Frankfurt,1,1,1.0,1.875,1.1875,2.4375,0
1246,VfL Wolfsburg,Borussia Dortmund,1,2,1.25,2.125,2.0,1.375,2
1247,SC Freiburg,SV Werder Bremen,1,0,1.625,1.6875,0.5625,1.75,1
1248,FC St. Pauli 1910,VfB Stuttgart,2,1,0.8125,1.25,1.875,1.0,1
1249,1. FSV Mainz 05,FC Augsburg,2,0,1.5625,1.4375,1.375,1.3125,1
1250,1. FC Heidenheim 1846,Hamburger,0,2,1.0625,2.25,0.9375,1.125,2
1251,Borussia Mönchengladbach,Leverkusen,1,1,0.8125,1.375,1.8125,0.9375,0
1252,1. FC Köln,RB Leipzig,1,2,1.25,1.4375,1.75,1.25,2
1253,Bayern Munich,TSG 1899 Hoffenheim,5,1,2.625,1.3125,2.375,0.6875,1
1254,Borussia Dortmund,1. FSV Mainz 05,4,0,1.875,1.4375,1.75,1.125,1
1255,SV Werder Bremen,Bayern Munich,0,3,0.5625,1.6875,3.25,1.1875,2
1256,TSG 1899 Hoffenheim,SC Freiburg,3,0,2.125,1.4375,1.4375,1.0625,1
1257,Eintracht Frankfurt,Borussia Mönchengladbach,3,0,1.1875,2.125,0.8125,1.5625,1
1258,Hamburger,1. FC Union Berlin,3,2,1.25,1.0625,1.0,1.9375,1
1259,Leverkusen,FC St. Pauli 1910,4,0,1.875,1.0,1.1875,1.375,1
1260,VfB Stuttgart,1. FC Köln,3,1,1.75,1.0625,1.0,1.4375,1
1261,FC Augsburg,1. FC Heidenheim 1846,1,0,1.0625,1.4375,0.9375,2.3125,1
1262,RB Leipzig,VfL Wolfsburg,2,2,1.625,1.4375,1.25,2.1875,0
1263,1. FSV Mainz 05,Hamburger,1,1,1.375,1.5,1.8125,1.375,0
1264,1. FC Union Berlin,Leverkusen,1,0,1.3125,2.0,2.0,0.75,1
1265,Bayern Munich,Eintracht Frankfurt,3,2,3.4375,0.9375,1.6875,1.875,1
1266,VfL Wolfsburg,FC Augsburg,2,3,1.4375,2.125,1.0,1.125,2
1267,1. FC Köln,TSG 1899 Hoffenheim,2,2,1.0,1.6875,2.25,1.4375,0
